Timestamp, sensorID, SensorType, Location, Measurement, Status
2023-11-03T08:32:00Z,S257,UVRadiation,Palmer Station,1.00,Normal
2023-11-03T08:33:00Z,S882,UVRadiation,Palmer Station,0.00,Normal
2023-11-03T08:35:00Z,S35,WindSpeed,Palmer Station,60.00,Normal
2023-11-03T08:40:00Z,S331,Visibility,Palmer Station,107.00,Normal
2023-11-03T08:47:00Z,S979,Pressure,Palmer Station,995.00,Normal
2023-11-03T08:48:00Z,S647,Pressure,Palmer Station,997.00,Normal
2023-11-03T08:57:00Z,S153,Temperature,Palmer Station,-13.00,Normal
2023-11-03T09:04:00Z,S305,Temperature,Palmer Station,-19.00,Normal
2023-11-03T09:08:00Z,S611,WindSpeed,Palmer Station,51.00,Normal
2023-11-03T09:10:00Z,S938,WindSpeed,Palmer Station,52.00,Normal
2023-11-03T09:17:00Z,S655,Temperature,Palmer Station,-14.00,Normal
2023-11-03T09:18:00Z,S332,Visibility,Palmer Station,53.00,Normal
2023-11-03T09:24:00Z,S773,Pressure,Palmer Station,986.00,Normal
2023-11-03T09:25:00Z,S625,Visibility,Palmer Station,81.00,Normal
2023-11-03T09:31:00Z,S501,Temperature,Palmer Station,-17.00,Normal
2023-11-03T09:38:00Z,S37,WindSpeed,Palmer Station,51.00,Normal
2023-11-03T09:40:00Z,S709,Temperature,Palmer Station,-16.00,Normal
2023-11-03T09:43:00Z,S285,UVRadiation,Palmer Station,0.00,Normal
2023-11-03T09:44:00Z,S168,WindSpeed,Palmer Station,58.00,Normal
2023-11-03T09:52:00Z,S305,Temperature,Palmer Station,-11.00,Normal
2023-11-03T10:02:00Z,S616,Visibility,Palmer Station,107.00,Normal
2023-11-03T10:03:00Z,S539,UVRadiation,Palmer Station,1.00,Normal
2023-11-03T10:04:00Z,S898,WindSpeed,Palmer Station,79.00,Normal
2023-11-03T10:05:00Z,S331,Visibility,Palmer Station,114.00,Normal
2023-11-03T10:08:00Z,S952,Pressure,Palmer Station,986.00,Normal
2023-11-03T10:10:00Z,S531,Visibility,Palmer Station,139.00,Normal
2023-11-03T10:13:00Z,S973,WindSpeed,Palmer Station,76.00,Normal
2023-11-03T10:16:00Z,S876,Pressure,Palmer Station,999.00,Normal
2023-11-03T10:18:00Z,S205,UVRadiation,Palmer Station,1.00,Normal
2023-11-03T10:21:00Z,S795,Visibility,Palmer Station,159.00,Normal
2023-11-03T10:22:00Z,S252,Pressure,Palmer Station,998.00,Normal
2023-11-03T10:26:00Z,S305,Temperature,Palmer Station,-10.00,Normal
2023-11-03T10:30:00Z,S252,Pressure,Palmer Station,991.00,Normal
2023-11-03T10:34:00Z,S369,Visibility,Palmer Station,87.00,Normal
2023-11-03T10:39:00Z,S522,Visibility,Palmer Station,8.00,Normal
2023-11-03T10:43:00Z,S910,UVRadiation,Palmer Station,1.00,Normal
2023-11-03T10:49:00Z,S121,UVRadiation,Palmer Station,1.00,Normal
2023-11-03T10:58:00Z,S45,WindSpeed,Palmer Station,75.00,Normal
2023-11-03T11:00:00Z,S971,Visibility,Palmer Station,164.00,Normal
2023-11-03T11:13:00Z,S898,WindSpeed,Palmer Station,72.00,Normal
2023-11-03T11:14:00Z,S647,Pressure,Palmer Station,992.00,Normal
2023-11-03T11:24:00Z,S729,Pressure,Palmer Station,982.00,Normal
2023-11-03T11:29:00Z,S640,WindSpeed,Palmer Station,53.00,Normal
2023-11-03T11:30:00Z,S729,Pressure,Palmer Station,990.00,Normal
2023-11-03T11:37:00Z,S168,WindSpeed,Palmer Station,71.00,Normal
2023-11-03T11:41:00Z,S885,UVRadiation,Palmer Station,1.00,Normal
2023-11-03T11:42:00Z,S768,WindSpeed,Palmer Station,78.00,Normal
2023-11-03T11:55:00Z,S296,Visibility,Palmer Station,188.00,Normal
2023-11-03T11:58:00Z,S419,Temperature,Palmer Station,-12.00,Normal
2023-11-03T12:01:00Z,S910,UVRadiation,Palmer Station,0.00,Normal
2023-11-03T12:15:00Z,S567,Temperature,Palmer Station,-20.00,Normal
2023-11-03T12:19:00Z,S925,Pressure,Palmer Station,987.00,Normal
2023-11-03T12:25:00Z,S771,Pressure,Palmer Station,986.00,Normal
2023-11-03T12:37:00Z,S726,Visibility,Palmer Station,139.00,Normal
2023-11-03T12:40:00Z,S257,UVRadiation,Palmer Station,0.00,Normal
2023-11-03T12:44:00Z,S850,Temperature,Palmer Station,-15.00,Normal
2023-11-03T12:45:00Z,S124,Pressure,Palmer Station,984.00,Normal
2023-11-03T12:54:00Z,S104,WindSpeed,Palmer Station,77.00,Normal
2023-11-03T12:58:00Z,S404,Pressure,Palmer Station,1000.00,Normal
2023-11-03T13:04:00Z,S625,Visibility,Palmer Station,45.00,Normal
2023-11-03T13:08:00Z,S162,WindSpeed,Palmer Station,61.00,Normal
2023-11-03T13:09:00Z,S778,Temperature,Palmer Station,-16.00,Normal
2023-11-03T13:14:00Z,S296,Visibility,Palmer Station,70.00,Normal
2023-11-03T13:29:00Z,S414,Temperature,Palmer Station,-17.00,Normal
2023-11-03T13:33:00Z,S963,WindSpeed,Palmer Station,57.00,Normal
2023-11-03T13:34:00Z,S729,Pressure,Palmer Station,992.00,Normal
2023-11-03T13:36:00Z,S942,UVRadiation,Palmer Station,0.00,Normal
2023-11-03T13:38:00Z,S698,UVRadiation,Palmer Station,1.00,Normal
2023-11-03T13:43:00Z,S646,Temperature,Palmer Station,-11.00,Normal
2023-11-03T13:44:00Z,S910,UVRadiation,Palmer Station,0.00,Normal
2023-11-03T13:45:00Z,S342,Visibility,Palmer Station,141.00,Normal
2023-11-03T13:46:00Z,S96,Temperature,Palmer Station,-20.00,Normal
2023-11-03T13:53:00Z,S351,Visibility,Palmer Station,54.00,Normal
2023-11-03T13:59:00Z,S931,Visibility,Palmer Station,50.00,Normal
2023-11-03T14:02:00Z,S809,WindSpeed,Palmer Station,74.00,Normal
2023-11-03T14:03:00Z,S404,Pressure,Palmer Station,995.00,Normal
2023-11-03T14:12:00Z,S793,Temperature,Palmer Station,-17.00,Normal
2023-11-03T14:13:00Z,S195,WindSpeed,Palmer Station,72.00,Normal
2023-11-03T14:14:00Z,S499,WindSpeed,Palmer Station,60.00,Normal
2023-11-03T14:16:00Z,S971,Visibility,Palmer Station,31.00,Normal
2023-11-03T14:21:00Z,S249,Temperature,Palmer Station,-13.00,Normal
2023-11-03T14:24:00Z,S768,WindSpeed,Palmer Station,53.00,Normal
2023-11-03T14:27:00Z,S670,UVRadiation,Palmer Station,1.00,Normal
2023-11-03T14:29:00Z,S369,Visibility,Palmer Station,153.00,Normal
2023-11-03T14:31:00Z,S685,Pressure,Palmer Station,997.00,Normal
2023-11-03T14:33:00Z,S494,Visibility,Palmer Station,10.00,Normal
2023-11-03T14:37:00Z,S999,WindSpeed,Palmer Station,75.00,Normal
2023-11-03T14:47:00Z,S740,Pressure,Palmer Station,997.00,Normal
2023-11-03T14:50:00Z,S499,WindSpeed,Palmer Station,55.00,Normal
2023-11-03T14:53:00Z,S16,Temperature,Palmer Station,-10.00,Normal
2023-11-03T14:54:00Z,S294,Temperature,Palmer Station,-13.00,Normal
2023-11-03T14:55:00Z,S882,UVRadiation,Palmer Station,0.00,Normal
2023-11-03T14:58:00Z,S151,UVRadiation,Palmer Station,1.00,Normal
2023-11-03T14:59:00Z,S377,Visibility,Palmer Station,41.00,Normal
2023-11-03T15:07:00Z,S502,UVRadiation,Palmer Station,1.00,Normal
2023-11-03T15:09:00Z,S369,Visibility,Palmer Station,54.00,Normal
2023-11-03T15:14:00Z,S412,WindSpeed,Palmer Station,68.00,Normal
2023-11-03T15:19:00Z,S168,WindSpeed,Palmer Station,63.00,Normal
2023-11-03T15:23:00Z,S153,Temperature,Palmer Station,-17.00,Normal
2023-11-03T15:32:00Z,S729,Pressure,Palmer Station,996.00,Normal
2023-11-03T15:35:00Z,S501,Temperature,Palmer Station,-15.00,Normal
2023-11-03T15:40:00Z,S77,Pressure,Palmer Station,994.00,Normal
2023-11-03T15:50:00Z,S332,Visibility,Palmer Station,64.00,Normal
2023-11-03T15:55:00Z,S839,Pressure,Palmer Station,980.00,Normal
2023-11-03T15:56:00Z,S800,Pressure,Palmer Station,987.00,Normal
2023-11-03T15:57:00Z,S670,UVRadiation,Palmer Station,1.00,Normal
2023-11-03T16:01:00Z,S170,Temperature,Palmer Station,-15.00,Normal
2023-11-03T16:09:00Z,S677,UVRadiation,Palmer Station,1.00,Normal
2023-11-03T16:13:00Z,S647,Pressure,Palmer Station,989.00,Normal
2023-11-03T16:18:00Z,S16,Temperature,Palmer Station,-12.00,Normal
2023-11-03T16:23:00Z,S173,Pressure,Palmer Station,997.00,Normal
2023-11-03T16:33:00Z,S653,Temperature,Palmer Station,-10.00,Normal
2023-11-03T16:37:00Z,S625,Visibility,Palmer Station,91.00,Normal
2023-11-03T16:42:00Z,S121,UVRadiation,Palmer Station,1.00,Normal
2023-11-03T16:46:00Z,S494,Visibility,Palmer Station,73.00,Normal
2023-11-03T16:50:00Z,S337,UVRadiation,Palmer Station,0.00,Normal
2023-11-03T16:52:00Z,S522,Visibility,Palmer Station,106.00,Normal
2023-11-03T16:54:00Z,S151,UVRadiation,Palmer Station,0.00,Normal
2023-11-03T16:57:00Z,S305,Temperature,Palmer Station,-14.00,Normal
2023-11-03T17:00:00Z,S531,Visibility,Palmer Station,141.00,Normal
2023-11-03T17:02:00Z,S558,UVRadiation,Palmer Station,0.00,Normal
2023-11-03T17:04:00Z,S284,Temperature,Palmer Station,-17.00,Normal
2023-11-03T17:05:00Z,S502,UVRadiation,Palmer Station,1.00,Normal
2023-11-03T17:10:00Z,S369,Visibility,Palmer Station,65.00,Normal
2023-11-03T17:17:00Z,S837,UVRadiation,Palmer Station,1.00,Normal
2023-11-03T17:21:00Z,S979,Pressure,Palmer Station,986.00,Normal
2023-11-03T17:22:00Z,S646,Temperature,Palmer Station,-12.00,Normal
2023-11-03T17:25:00Z,S175,Pressure,Palmer Station,994.00,Normal
2023-11-03T17:30:00Z,S694,UVRadiation,Palmer Station,0.00,Normal
2023-11-03T17:34:00Z,S557,Visibility,Palmer Station,59.00,Normal
2023-11-03T17:38:00Z,S943,UVRadiation,Palmer Station,1.00,Normal
2023-11-03T17:41:00Z,S457,Visibility,Palmer Station,37.00,Normal
2023-11-03T17:44:00Z,S26,Temperature,Palmer Station,-14.00,Normal
2023-11-03T17:53:00Z,S417,UVRadiation,Palmer Station,1.00,Normal
2023-11-03T17:56:00Z,S517,UVRadiation,Palmer Station,0.00,Normal
2023-11-03T17:57:00Z,S616,Visibility,Palmer Station,69.00,Normal
2023-11-03T18:15:00Z,S889,Pressure,Palmer Station,1000.00,Normal
2023-11-03T18:19:00Z,S305,Temperature,Palmer Station,-14.00,Normal
2023-11-03T18:21:00Z,S558,UVRadiation,Palmer Station,0.00,Normal
2023-11-03T18:22:00Z,S375,Pressure,Palmer Station,989.00,Normal
2023-11-03T18:33:00Z,S284,Temperature,Palmer Station,-10.00,Normal
2023-11-03T18:37:00Z,S269,WindSpeed,Palmer Station,63.00,Normal
2023-11-03T18:40:00Z,S633,Pressure,Palmer Station,986.00,Normal
2023-11-03T18:44:00Z,S195,WindSpeed,Palmer Station,57.00,Normal
2023-11-03T18:57:00Z,S509,Visibility,Palmer Station,92.00,Normal
2023-11-03T19:07:00Z,S760,WindSpeed,Palmer Station,57.00,Normal
2023-11-03T19:10:00Z,S358,WindSpeed,Palmer Station,50.00,Normal
2023-11-03T19:14:00Z,S99,WindSpeed,Palmer Station,58.00,Normal
2023-11-03T19:15:00Z,S31,WindSpeed,Palmer Station,75.00,Normal
2023-11-03T19:18:00Z,S741,Visibility,Palmer Station,159.00,Normal
2023-11-03T19:26:00Z,S717,Visibility,Palmer Station,53.00,Normal
2023-11-03T19:32:00Z,S195,WindSpeed,Palmer Station,66.00,Normal
2023-11-03T19:36:00Z,S845,Pressure,Palmer Station,987.00,Normal
2023-11-03T19:37:00Z,S377,Visibility,Palmer Station,101.00,Normal
2023-11-03T19:38:00Z,S838,Temperature,Palmer Station,-18.00,Normal
2023-11-03T19:53:00Z,S140,Pressure,Palmer Station,995.00,Normal
2023-11-03T19:57:00Z,S351,Visibility,Palmer Station,50.00,Normal
2023-11-03T19:58:00Z,S26,Temperature,Palmer Station,-12.00,Normal
2023-11-03T20:04:00Z,S548,Pressure,Palmer Station,985.00,Normal
2023-11-03T20:14:00Z,S907,Temperature,Palmer Station,-18.00,Normal
2023-11-03T20:15:00Z,S880,Pressure,Palmer Station,984.00,Normal
2023-11-03T20:19:00Z,S948,Visibility,Palmer Station,82.00,Normal
2023-11-03T20:20:00Z,S293,UVRadiation,Palmer Station,0.00,Normal
2023-11-03T20:34:00Z,S284,Temperature,Palmer Station,-18.00,Normal
2023-11-03T20:35:00Z,S668,Temperature,Palmer Station,-19.00,Normal
2023-11-03T20:38:00Z,S517,UVRadiation,Palmer Station,1.00,Normal
2023-11-03T20:43:00Z,S398,Temperature,Palmer Station,-16.00,Normal
2023-11-03T20:48:00Z,S485,WindSpeed,Palmer Station,66.00,Normal
2023-11-03T20:51:00Z,S73,WindSpeed,Palmer Station,53.00,Normal
2023-11-03T20:54:00Z,S683,Temperature,Palmer Station,-20.00,Normal
2023-11-03T21:05:00Z,S661,Temperature,Palmer Station,-11.00,Normal
2023-11-03T21:06:00Z,S151,UVRadiation,Palmer Station,1.00,Normal
2023-11-03T21:10:00Z,S741,Visibility,Palmer Station,98.00,Normal
2023-11-03T21:13:00Z,S124,Pressure,Palmer Station,998.00,Normal
2023-11-03T21:16:00Z,S948,Visibility,Palmer Station,2.00,Normal
2023-11-03T21:19:00Z,S651,UVRadiation,Palmer Station,1.00,Normal
2023-11-03T21:20:00Z,S298,Pressure,Palmer Station,989.00,Normal
2023-11-03T21:21:00Z,S136,Temperature,Palmer Station,-16.00,Normal
2023-11-03T21:22:00Z,S567,Temperature,Palmer Station,-15.00,Normal
2023-11-03T21:30:00Z,S580,UVRadiation,Palmer Station,1.00,Normal
2023-11-03T21:43:00Z,S874,Temperature,Palmer Station,-17.00,Normal
2023-11-03T21:45:00Z,S717,Visibility,Palmer Station,84.00,Normal
2023-11-03T21:46:00Z,S704,Pressure,Palmer Station,995.00,Normal
2023-11-03T21:54:00Z,S364,UVRadiation,Palmer Station,0.00,Normal
2023-11-03T22:03:00Z,S771,Pressure,Palmer Station,986.00,Normal
2023-11-03T22:04:00Z,S502,UVRadiation,Palmer Station,0.00,Normal
2023-11-03T22:16:00Z,S120,Visibility,Palmer Station,106.00,Normal
2023-11-03T22:23:00Z,S414,Temperature,Palmer Station,-20.00,Normal
2023-11-03T22:27:00Z,S874,Temperature,Palmer Station,-12.00,Normal
2023-11-03T22:32:00Z,S874,Temperature,Palmer Station,-19.00,Normal
2023-11-03T22:33:00Z,S252,Pressure,Palmer Station,1000.00,Normal
2023-11-03T22:40:00Z,S398,Temperature,Palmer Station,-20.00,Normal
2023-11-03T22:42:00Z,S298,Pressure,Palmer Station,999.00,Normal
2023-11-03T22:43:00Z,S46,WindSpeed,Palmer Station,53.00,Normal
2023-11-03T22:51:00Z,S633,Pressure,Palmer Station,991.00,Normal
2023-11-03T22:57:00Z,S896,UVRadiation,Palmer Station,0.00,Normal
2023-11-03T23:02:00Z,S627,WindSpeed,Palmer Station,50.00,Normal
2023-11-03T23:05:00Z,S509,Visibility,Palmer Station,57.00,Normal
2023-11-03T23:06:00Z,S383,Temperature,Palmer Station,-12.00,Normal
2023-11-03T23:13:00Z,S422,UVRadiation,Palmer Station,0.00,Normal
2023-11-03T23:26:00Z,S773,Pressure,Palmer Station,996.00,Normal
2023-11-03T23:32:00Z,S778,Temperature,Palmer Station,-15.00,Normal
2023-11-03T23:38:00Z,S564,Pressure,Palmer Station,995.00,Normal
2023-11-03T23:39:00Z,S640,WindSpeed,Palmer Station,52.00,Normal
2023-11-03T23:41:00Z,S710,Visibility,Palmer Station,179.00,Normal
2023-11-03T23:45:00Z,S971,Visibility,Palmer Station,43.00,Normal
2023-11-03T23:46:00Z,S195,WindSpeed,Palmer Station,69.00,Normal
2023-11-03T23:59:00Z,S257,UVRadiation,Palmer Station,0.00,Normal
2023-11-04T00:05:00Z,S517,UVRadiation,Palmer Station,0.00,Normal
2023-11-04T00:06:00Z,S688,Visibility,Palmer Station,146.00,Normal
2023-11-04T00:15:00Z,S557,Visibility,Palmer Station,186.00,Normal
2023-11-04T00:17:00Z,S999,WindSpeed,Palmer Station,61.00,Normal
2023-11-04T00:18:00Z,S874,Temperature,Palmer Station,-11.00,Normal
2023-11-04T00:26:00Z,S37,WindSpeed,Palmer Station,57.00,Normal
2023-11-04T00:28:00Z,S647,Pressure,Palmer Station,982.00,Normal
2023-11-04T00:31:00Z,S499,WindSpeed,Palmer Station,60.00,Normal
2023-11-04T00:34:00Z,S383,Temperature,Palmer Station,-20.00,Normal
2023-11-04T00:36:00Z,S694,UVRadiation,Palmer Station,0.00,Normal
2023-11-04T00:37:00Z,S710,Visibility,Palmer Station,148.00,Normal
2023-11-04T00:38:00Z,S306,Temperature,Palmer Station,-20.00,Normal
2023-11-04T00:47:00Z,S402,Visibility,Palmer Station,183.00,Normal
2023-11-04T00:59:00Z,S364,UVRadiation,Palmer Station,0.00,Normal
2023-11-04T01:04:00Z,S420,UVRadiation,Palmer Station,0.00,Normal
2023-11-04T01:07:00Z,S393,Visibility,Palmer Station,62.00,Normal
2023-11-04T01:08:00Z,S800,Pressure,Palmer Station,984.00,Normal
2023-11-04T01:17:00Z,S213,WindSpeed,Palmer Station,72.00,Normal
2023-11-04T01:24:00Z,S284,Temperature,Palmer Station,-17.00,Normal
2023-11-04T01:26:00Z,S979,Pressure,Palmer Station,1000.00,Normal
2023-11-04T01:38:00Z,S485,WindSpeed,Palmer Station,51.00,Normal
2023-11-04T01:39:00Z,S700,WindSpeed,Palmer Station,78.00,Normal
2023-11-04T01:40:00Z,S646,Temperature,Palmer Station,-18.00,Normal
2023-11-04T01:57:00Z,S649,UVRadiation,Palmer Station,0.00,Normal
2023-11-04T02:16:00Z,S942,UVRadiation,Palmer Station,1.00,Normal
2023-11-04T02:19:00Z,S659,Pressure,Palmer Station,984.00,Normal
2023-11-04T02:24:00Z,S646,Temperature,Palmer Station,-12.00,Normal
2023-11-04T02:26:00Z,S685,Pressure,Palmer Station,993.00,Normal
2023-11-04T02:29:00Z,S952,Pressure,Palmer Station,989.00,Normal
2023-11-04T02:33:00Z,S567,Temperature,Palmer Station,-15.00,Normal
2023-11-04T02:34:00Z,S364,UVRadiation,Palmer Station,1.00,Normal
2023-11-04T02:40:00Z,S522,Visibility,Palmer Station,194.00,Normal
2023-11-04T02:50:00Z,S777,Temperature,Palmer Station,-16.00,Normal
2023-11-04T02:54:00Z,S31,WindSpeed,Palmer Station,58.00,Normal
2023-11-04T02:55:00Z,S647,Pressure,Palmer Station,982.00,Normal
2023-11-04T03:15:00Z,S306,Temperature,Palmer Station,-18.00,Normal
2023-11-04T03:18:00Z,S548,Pressure,Palmer Station,996.00,Normal
2023-11-04T03:21:00Z,S200,UVRadiation,Palmer Station,1.00,Normal
2023-11-04T03:31:00Z,S120,Visibility,Palmer Station,40.00,Normal
2023-11-04T03:33:00Z,S683,Temperature,Palmer Station,-18.00,Normal
2023-11-04T03:34:00Z,S377,Visibility,Palmer Station,39.00,Normal
2023-11-04T03:36:00Z,S781,WindSpeed,Palmer Station,52.00,Normal
2023-11-04T03:47:00Z,S583,Visibility,Palmer Station,148.00,Normal
2023-11-04T03:53:00Z,S285,UVRadiation,Palmer Station,0.00,Normal
2023-11-04T04:05:00Z,S781,WindSpeed,Palmer Station,59.00,Normal
2023-11-04T04:10:00Z,S845,Pressure,Palmer Station,1000.00,Normal
2023-11-04T04:13:00Z,S780,UVRadiation,Palmer Station,1.00,Normal
2023-11-04T04:14:00Z,S633,Pressure,Palmer Station,994.00,Normal
2023-11-04T04:19:00Z,S646,Temperature,Palmer Station,-18.00,Normal
2023-11-04T04:25:00Z,S874,Temperature,Palmer Station,-18.00,Normal
2023-11-04T04:30:00Z,S726,Visibility,Palmer Station,106.00,Normal
2023-11-04T04:35:00Z,S952,Pressure,Palmer Station,989.00,Normal
2023-11-04T04:38:00Z,S508,WindSpeed,Palmer Station,55.00,Normal
2023-11-04T04:40:00Z,S305,Temperature,Palmer Station,-11.00,Normal
2023-11-04T04:50:00Z,S92,Pressure,Palmer Station,996.00,Normal
2023-11-04T05:04:00Z,S96,Temperature,Palmer Station,-10.00,Normal
2023-11-04T05:06:00Z,S850,Temperature,Palmer Station,-18.00,Normal
2023-11-04T05:14:00Z,S539,UVRadiation,Palmer Station,1.00,Normal
2023-11-04T05:21:00Z,S46,WindSpeed,Palmer Station,55.00,Normal
2023-11-04T05:25:00Z,S627,WindSpeed,Palmer Station,63.00,Normal
2023-11-04T05:32:00Z,S854,Visibility,Palmer Station,118.00,Normal
2023-11-04T05:33:00Z,S557,Visibility,Palmer Station,55.00,Normal
2023-11-04T05:34:00Z,S938,WindSpeed,Palmer Station,69.00,Normal
2023-11-04T05:48:00Z,S173,Pressure,Palmer Station,990.00,Normal
2023-11-04T05:50:00Z,S790,Visibility,Palmer Station,106.00,Normal
2023-11-04T05:51:00Z,S898,WindSpeed,Palmer Station,75.00,Normal
2023-11-04T05:52:00Z,S37,WindSpeed,Palmer Station,78.00,Normal
2023-11-04T05:53:00Z,S397,Pressure,Palmer Station,990.00,Normal
2023-11-04T05:54:00Z,S420,UVRadiation,Palmer Station,1.00,Normal
2023-11-04T06:02:00Z,S670,UVRadiation,Palmer Station,0.00,Normal
2023-11-04T06:07:00Z,S851,Visibility,Palmer Station,194.00,Normal
2023-11-04T06:11:00Z,S393,Visibility,Palmer Station,98.00,Normal
2023-11-04T06:12:00Z,S105,Pressure,Palmer Station,980.00,Normal
2023-11-04T06:14:00Z,S685,Pressure,Palmer Station,998.00,Normal
2023-11-04T06:22:00Z,S650,Visibility,Palmer Station,186.00,Normal
2023-11-04T06:27:00Z,S404,Pressure,Palmer Station,998.00,Normal
2023-11-04T06:33:00Z,S213,WindSpeed,Palmer Station,64.00,Normal
2023-11-04T06:37:00Z,S752,Temperature,Palmer Station,-19.00,Normal
2023-11-04T06:38:00Z,S943,UVRadiation,Palmer Station,1.00,Normal
2023-11-04T06:39:00Z,S339,Temperature,Palmer Station,-20.00,Normal
2023-11-04T06:41:00Z,S383,Temperature,Palmer Station,-14.00,Normal
2023-11-04T06:42:00Z,S16,Temperature,Palmer Station,-15.00,Normal
2023-11-04T06:43:00Z,S531,Visibility,Palmer Station,2.00,Normal
2023-11-04T06:45:00Z,S170,Temperature,Palmer Station,-10.00,Normal
2023-11-04T06:56:00Z,S688,Visibility,Palmer Station,56.00,Normal
2023-11-04T06:57:00Z,S112,WindSpeed,Palmer Station,75.00,Normal
2023-11-04T06:58:00Z,S547,Visibility,Palmer Station,199.00,Normal
2023-11-04T07:00:00Z,S65,Visibility,Palmer Station,49.00,Normal
2023-11-04T07:09:00Z,S771,Pressure,Palmer Station,998.00,Normal
2023-11-04T07:11:00Z,S924,Pressure,Palmer Station,989.00,Normal
2023-11-04T07:19:00Z,S377,Visibility,Palmer Station,37.00,Normal
2023-11-04T07:21:00Z,S136,Temperature,Palmer Station,-13.00,Normal
2023-11-04T07:24:00Z,S709,Temperature,Palmer Station,-13.00,Normal
2023-11-04T07:25:00Z,S633,Pressure,Palmer Station,993.00,Normal
2023-11-04T07:35:00Z,S124,Pressure,Palmer Station,995.00,Normal
2023-11-04T07:41:00Z,S646,Temperature,Palmer Station,-20.00,Normal
2023-11-04T07:51:00Z,S708,Visibility,Palmer Station,14.00,Normal
2023-11-04T07:53:00Z,S564,Pressure,Palmer Station,987.00,Normal
2023-11-04T07:54:00Z,S611,WindSpeed,Palmer Station,71.00,Normal
2023-11-04T07:55:00Z,S838,Temperature,Palmer Station,-20.00,Normal
2023-11-04T08:03:00Z,S205,UVRadiation,Palmer Station,0.00,Normal
2023-11-04T08:06:00Z,S293,UVRadiation,Palmer Station,0.00,Normal
2023-11-04T08:12:00Z,S153,Temperature,Palmer Station,-11.00,Normal
2023-11-04T08:18:00Z,S747,UVRadiation,Palmer Station,0.00,Normal
2023-11-04T08:20:00Z,S885,UVRadiation,Palmer Station,1.00,Normal
2023-11-04T08:28:00Z,S548,Pressure,Palmer Station,985.00,Normal
2023-11-04T08:42:00Z,S979,Pressure,Palmer Station,980.00,Normal
2023-11-04T08:45:00Z,S781,WindSpeed,Palmer Station,65.00,Normal
2023-11-04T08:47:00Z,S170,Temperature,Palmer Station,-13.00,Normal
2023-11-04T08:50:00Z,S214,Temperature,Palmer Station,-11.00,Normal
2023-11-04T08:52:00Z,S740,Pressure,Palmer Station,985.00,Normal
2023-11-04T08:54:00Z,S103,Visibility,Palmer Station,106.00,Normal
2023-11-04T08:56:00Z,S31,WindSpeed,Palmer Station,61.00,Normal
2023-11-04T08:57:00Z,S952,Pressure,Palmer Station,995.00,Normal
2023-11-04T08:58:00Z,S501,Temperature,Palmer Station,-18.00,Normal
2023-11-04T08:59:00Z,S404,Pressure,Palmer Station,995.00,Normal
2023-11-04T09:03:00Z,S332,Visibility,Palmer Station,200.00,Normal
2023-11-04T09:06:00Z,S525,Pressure,Palmer Station,980.00,Normal
2023-11-04T09:12:00Z,S96,Temperature,Palmer Station,-10.00,Normal
2023-11-04T09:18:00Z,S269,WindSpeed,Palmer Station,67.00,Normal
2023-11-04T09:20:00Z,S539,UVRadiation,Palmer Station,0.00,Normal
2023-11-04T09:42:00Z,S704,Pressure,Palmer Station,986.00,Normal
2023-11-04T09:48:00Z,S414,Temperature,Palmer Station,-12.00,Normal
2023-11-04T09:49:00Z,S627,WindSpeed,Palmer Station,66.00,Normal
2023-11-04T09:51:00Z,S531,Visibility,Palmer Station,193.00,Normal
2023-11-04T10:00:00Z,S850,Temperature,Palmer Station,-16.00,Normal
2023-11-04T10:01:00Z,S331,Visibility,Palmer Station,124.00,Normal
2023-11-04T10:07:00Z,S375,Pressure,Palmer Station,995.00,Normal
2023-11-04T10:11:00Z,S709,Temperature,Palmer Station,-12.00,Normal
2023-11-04T10:14:00Z,S213,WindSpeed,Palmer Station,73.00,Normal
2023-11-04T10:23:00Z,S547,Visibility,Palmer Station,117.00,Normal
2023-11-04T10:26:00Z,S16,Temperature,Palmer Station,-19.00,Normal
2023-11-04T10:31:00Z,S583,Visibility,Palmer Station,139.00,Normal
2023-11-04T10:40:00Z,S717,Visibility,Palmer Station,55.00,Normal
2023-11-04T10:53:00Z,S214,Temperature,Palmer Station,-19.00,Normal
2023-11-04T10:58:00Z,S96,Temperature,Palmer Station,-12.00,Normal
2023-11-04T11:00:00Z,S688,Visibility,Palmer Station,121.00,Normal
2023-11-04T11:05:00Z,S214,Temperature,Palmer Station,-10.00,Normal
2023-11-04T11:14:00Z,S780,UVRadiation,Palmer Station,0.00,Normal
2023-11-04T11:19:00Z,S525,Pressure,Palmer Station,998.00,Normal
2023-11-04T11:20:00Z,S46,WindSpeed,Palmer Station,64.00,Normal
